    16.318,     27.240,      5.904,     20.000,      0.030,    100.000,     49.000,     11.025,      0.000
    15.356,     28.829,      6.435,     22.000,      0.030,     90.000,     34.000,     10.181,      0.000
    10.512,     27.733,      6.005,     21.500,      0.020,     42.000,      7.000,      4.830,      0.000
     9.962,     27.381,      5.625,     23.000,      0.020,     36.000,     15.000,      3.890,      0.000
     9.557,     27.874,      5.875,     23.000,      0.020,     34.000,      6.000,      3.830,      0.000
     9.221,     28.276,      4.975,     22.500,      0.020,     33.000,     11.000,      3.955,      0.000
     8.554,     27.712,      6.525,     23.000,      0.020,     31.000,     11.000,      4.205,      0.000
     7.233,     28.336,      6.075,     23.000,      0.020,     25.000,      9.000,      3.997,      0.000
     7.022,     27.783,      6.725,     22.500,      0.020,     25.000,     11.000,      4.285,      0.000
     5.281,     28.196,      7.025,     19.500,      0.050,     66.000,     18.000,     32.312,      0.000
