    18.164,    202.505,      7.175,     22.500,      0.030,    127.000,     32.000,     14.462,      0.000
    17.920,    202.485,      6.015,     22.500,      0.030,    128.000,     47.000,     15.322,      0.000
    13.699,    203.289,      5.854,     22.500,      0.030,     95.000,     34.000,     15.542,      0.000
    11.533,    201.611,      5.704,     23.000,      0.020,     53.000,     14.000,      6.465,      0.000
    11.425,    203.068,      6.355,     23.000,      0.020,     52.000,     16.000,      6.345,      0.000
     8.289,    201.630,      6.424,     23.000,      0.020,     36.000,     10.000,      6.290,      0.000
     7.288,    202.112,      6.705,     18.500,      0.020,     35.000,     15.000,      7.760,      0.000
     6.880,    202.505,      5.335,     22.500,      0.020,     31.000,     10.000,      6.867,      0.000
     5.293,    202.897,      5.125,     23.000,      0.030,     39.000,     14.000,     14.957,      0.000
     3.563,    202.103,      5.125,     21.000,      0.030,     34.000,     12.000,     17.702,      0.000
     3.361,    202.344,      7.035,     21.000,      0.020,     18.000,      4.000,      7.657,      0.000
     3.059,    201.772,      5.405,     18.000,      0.120,    350.000,     74.000,    296.460,      0.000
     2.736,    201.420,      5.704,     17.500,      0.210,    999.000,    226.000,    915.626,      0.000
     2.210,    202.847,      6.555,     21.000,      0.010,      5.000,      0.000,      1.911,      0.000
     2.171,    202.847,      6.565,     20.500,      0.010,      5.000,      0.000,      1.954,      0.000
     2.143,    202.656,      5.965,     21.500,      0.230,   1068.000,    223.000,   1000.141,      0.000
     2.000,    202.977,      5.195,     20.000,      0.130,    385.000,     79.000,    347.718,      0.000
     1.994,    202.073,      5.305,     21.500,      0.030,     25.000,      5.000,     16.852,      0.000
     1.862,    202.918,      6.415,     21.500,      0.180,    639.000,    121.000,    593.730,      0.000
     1.801,    202.334,      5.665,     20.500,      0.030,     26.000,      4.000,     18.422,      0.000
     1.728,    202.284,      5.495,     18.000,      0.020,     13.000,      2.000,      8.245,      0.000
     1.665,    202.958,      6.765,     20.000,      0.010,      4.000,      1.000,      1.946,      0.000
     1.580,    201.901,      6.665,     17.000,      0.270,   1526.000,    362.000,   1465.746,      0.000
     1.349,    202.958,      6.775,     19.500,      0.030,     23.000,      5.000,     17.702,      0.000
     1.317,    203.822,      5.953,     20.500,      0.030,     23.000,      5.000,     17.831,      0.000
     0.516,    203.741,      5.844,     21.500,      0.010,      2.000,      0.000,      1.925,      0.000
