    37.500,    176.982,     20.225,     17.500,      0.040,    383.000,    101.000,     23.800,      0.000
    15.188,    176.865,     20.035,     23.000,      0.250,   1140.000,    239.000,    701.562,      0.000
    14.291,    176.545,     20.314,     23.000,      0.020,     66.000,     26.000,      5.797,      0.000
    12.679,    178.124,     20.402,     23.000,      0.020,     51.000,     23.000,      4.380,      0.000
    11.087,    177.217,     20.505,     23.000,      0.020,     47.000,     19.000,      5.427,      0.000
     7.455,    177.526,     20.295,     20.000,      0.020,     31.000,     11.000,      5.840,      0.000
     7.362,    176.178,     20.932,     23.000,      0.020,     27.000,     12.000,      4.515,      0.000
     5.801,    176.853,     20.795,     21.000,      0.020,     23.000,      2.000,      5.382,      0.000
     5.774,    177.538,     21.155,     21.500,      0.020,     22.000,     10.000,      4.997,      0.000
     4.582,    176.672,     20.584,     22.000,      0.030,     33.000,     10.000,     13.584,      0.000
