    13.435,    321.675,     13.685,     23.000,      0.020,     84.000,     17.000,     12.441,      0.000
     4.076,    322.781,     15.054,     20.500,      0.240,   2766.000,    651.000,   2557.800,      0.000
     2.922,    323.296,     14.602,     22.000,      0.200,   1616.000,    402.000,   1502.000,      0.000
     2.741,    322.263,     15.435,     19.500,      0.050,    149.000,     35.000,    118.595,      0.000
     2.736,    322.622,     13.764,     20.500,      0.280,   3861.000,    944.000,   3694.110,      0.000
     2.360,    321.912,     13.355,     22.500,      0.010,      8.000,      3.000,      3.456,      0.000
     2.278,    322.201,     15.555,     23.000,      0.040,     66.000,     17.000,     49.763,      0.000
     1.977,    321.922,     13.345,     20.000,      0.070,    256.000,     63.000,    226.289,      0.000
     1.965,    322.315,     15.445,     21.000,      0.020,     25.000,      5.000,     16.965,      0.000
     1.938,    321.871,     13.395,     19.000,      0.010,      9.000,      1.000,      4.838,      0.000
