    12.118,    143.667,      8.195,     22.500,      0.020,     50.000,     24.000,      4.827,      0.000
    11.886,    143.313,      9.175,     22.000,      0.020,     50.000,     16.000,      5.130,      0.000
     7.073,    143.213,      8.075,     23.000,      0.020,     26.000,     10.000,      4.572,      0.000
     6.482,    143.182,      8.575,     23.000,      0.020,     24.000,      6.000,      4.700,      0.000
     6.225,    143.243,      8.175,     23.000,      0.020,     23.000,     10.000,      4.697,      0.000
     5.365,    143.758,      8.435,     21.000,      0.030,     35.000,     10.000,     12.431,      0.000
     5.291,    142.979,      9.185,     22.500,      0.020,     20.000,      9.000,      4.912,      0.000
     5.274,    142.960,      8.165,     22.500,      0.010,     10.000,      4.000,      1.209,      0.000
     4.722,    144.386,      8.674,     19.000,      0.020,     21.000,      5.000,      6.420,      0.000
     4.598,    142.576,      8.244,     22.000,      0.010,      9.000,      1.000,      1.392,      0.000
     4.275,    144.193,      8.124,     22.500,      0.050,     56.000,     14.000,     30.281,      0.000
     4.048,    143.395,      7.375,     19.000,      0.050,     70.000,     24.000,     41.875,      0.000
