    37.500,    202.998,     -6.265,     18.500,      0.030,    400.000,     94.000,     22.567,      0.000
    17.524,    202.837,     -6.175,     21.500,      0.220,   1664.000,    276.000,   1048.162,      0.000
    16.506,    202.606,     -6.475,     23.000,      0.030,    128.000,     37.000,     19.057,      0.000
    12.164,    201.721,     -5.934,     23.000,      0.020,     58.000,     23.000,      6.892,      0.000
    10.987,    202.264,     -5.955,     23.000,      0.020,     51.000,      6.000,      6.750,      0.000
     7.951,    203.379,     -5.664,     23.000,      0.020,     37.000,     15.000,      7.277,      0.000
     6.359,    201.700,     -6.304,     23.000,      0.020,     29.000,     10.000,      7.005,      0.000
     5.034,    202.143,     -5.275,     23.000,      0.040,     57.000,     21.000,     27.390,      0.000
     4.534,    202.093,     -5.135,     19.000,      0.230,   1348.000,    326.000,   1188.928,      0.000
     4.231,    203.712,     -6.104,     19.500,      0.030,     43.000,     14.000,     21.341,      0.000
     2.972,    202.224,     -5.755,     19.000,      0.020,     19.000,      4.000,      9.265,      0.000
     2.970,    202.354,     -5.675,     19.000,      0.030,     36.000,      9.000,     21.504,      0.000
     2.864,    201.218,     -6.064,     19.000,      0.240,   1414.000,    343.000,   1309.680,      0.000
     1.836,    202.415,     -5.575,     19.000,      0.010,      5.000,      2.000,      2.358,      0.000
     1.727,    201.762,     -5.415,     19.000,      0.030,     29.000,      3.000,     21.234,      0.000
     0.992,    201.681,     -5.484,     19.000,      0.020,     12.000,      2.000,      9.465,      0.000
