    15.046,    335.180,     14.025,     22.500,      0.030,    110.000,     32.000,     17.100,      0.000
     9.978,    334.850,     14.065,     23.000,      0.020,     48.000,     12.000,      7.530,      0.000
     8.008,    333.852,     13.584,     22.500,      0.280,   1855.000,    533.000,   1531.740,      0.000
     7.187,    334.284,     13.365,     23.000,      0.020,     34.000,     12.000,      7.540,      0.000
     7.076,    334.510,     13.375,     21.000,      0.020,     37.000,     11.000,      9.087,      0.000
     7.059,    334.869,     12.475,     22.000,      0.030,     55.000,     16.000,     18.146,      0.000
     6.965,    334.972,     12.465,     22.500,      0.010,     18.000,      5.000,      2.112,      0.000
     5.724,    333.606,     13.293,     20.000,      0.030,     56.000,     16.000,     23.750,      0.000
     5.546,    334.541,     13.965,     22.000,      0.020,     29.000,     11.000,      8.737,      0.000
     5.237,    333.432,     13.132,     20.000,      0.020,     31.000,      8.000,     10.556,      0.000
