     9.840,    313.777,      7.525,     23.000,      0.020,     75.000,     13.000,     18.847,      0.000
     8.163,    313.948,      7.665,     23.000,      0.020,     62.000,      9.000,     18.095,      0.000
     7.440,    313.404,      6.175,     23.000,      0.020,     58.000,     15.000,     18.455,      0.000
     6.991,    313.192,      7.325,     23.000,      0.020,     58.000,     16.000,     20.032,      0.000
     6.969,    313.273,      6.715,     21.500,      0.020,     67.000,     22.000,     25.270,      0.000
     6.766,    313.020,      7.585,     19.500,      0.020,     77.000,     26.000,     32.233,      0.000
     5.237,    313.373,      8.095,     23.000,      0.030,     85.000,     21.000,     45.883,      0.000
     4.405,    313.373,      8.195,     23.000,      0.020,     43.000,     13.000,     20.648,      0.000
     4.134,    313.353,      7.815,     19.000,      0.030,    111.000,     30.000,     73.496,      0.000
     3.829,    312.486,      7.434,     21.500,      0.040,    150.000,     37.000,    108.430,      0.000
     3.519,    312.729,      6.834,     19.000,      0.080,    608.000,    173.000,    525.920,      0.000
     3.371,    314.926,      7.243,     22.000,      0.030,     70.000,     13.000,     45.996,      0.000
     2.862,    314.261,      7.445,     22.000,      0.020,     36.000,      5.000,     21.965,      0.000
     2.145,    314.170,      7.305,     22.500,      0.020,     30.000,      8.000,     20.280,      0.000
     1.991,    314.744,      7.184,     22.000,      0.020,     29.000,      7.000,     20.110,      0.000
     1.804,    313.999,      8.025,     22.500,      0.020,     29.000,      8.000,     20.902,      0.000
     1.775,    314.431,      6.694,     22.000,      0.020,     29.000,      8.000,     21.027,      0.000
     1.337,    313.846,      6.195,     22.500,      0.030,     54.000,     13.000,     45.371,      0.000
     0.497,    314.200,      7.305,     22.000,      0.020,     24.000,      5.000,     22.285,      0.000
