    37.500,    126.415,     -3.915,     18.000,      0.030,    496.000,    135.000,     47.301,      0.000
    21.700,    126.615,     -3.985,     22.500,      0.030,    216.000,     71.000,     31.044,      0.000
    19.868,    126.144,     -3.765,     23.000,      0.030,    194.000,     89.000,     30.386,      0.000
    18.800,    126.445,     -4.175,     22.500,      0.290,   3870.000,    740.000,   2815.773,      0.000
    11.445,    126.916,     -4.415,     23.000,      0.030,    106.000,     35.000,     27.495,      0.000
     8.413,    126.815,     -3.525,     23.000,      0.020,     51.000,     20.000,     12.133,      0.000
     7.318,    126.625,     -2.725,     22.500,      0.030,     76.000,     21.000,     29.070,      0.000
     6.584,    126.745,     -4.215,     21.500,      0.010,     24.000,      7.000,      4.547,      0.000
     6.511,    126.746,     -4.225,     23.000,      0.020,     45.000,     20.000,     14.530,      0.000
     4.268,    127.176,     -3.285,     18.000,      0.010,     16.000,      5.000,      4.727,      0.000
     4.177,    126.395,     -3.125,     23.000,      0.020,     29.000,      1.000,     12.338,      0.000
     3.733,    126.465,     -3.495,     23.000,      0.040,     91.000,     28.000,     60.420,      0.000
     3.401,    127.647,     -3.614,     22.000,      0.020,     27.000,      9.000,     13.420,      0.000
     2.990,    127.216,     -3.445,     22.000,      0.030,     50.000,     16.000,     32.265,      0.000
     2.414,    126.645,     -2.525,     18.000,      0.010,     10.000,      5.000,      4.609,      0.000
     2.404,    126.655,     -2.555,     22.000,      0.010,      8.000,      2.000,      3.387,      0.000
     2.281,    126.645,     -2.535,     20.000,      0.010,      9.000,      2.000,      4.209,      0.000
     2.174,    127.898,     -3.524,     22.000,      0.030,     42.000,     10.000,     30.004,      0.000
     1.968,    127.326,     -3.345,     18.000,      0.020,     27.000,      6.000,     18.572,      0.000
     1.890,    127.787,     -3.514,     22.000,      0.040,     67.000,     13.000,     53.290,      0.000
     1.871,    127.327,     -3.625,     22.000,      0.020,     21.000,      5.000,     14.095,      0.000
     1.782,    127.497,     -3.545,     18.000,      0.030,     54.000,     15.000,     42.536,      0.000
     1.756,    125.433,     -3.604,     22.000,      0.010,      7.000,      2.000,      3.788,      0.000
     1.754,    127.918,     -3.584,     18.000,      0.090,    399.000,     97.000,    365.614,      0.000
     1.327,    126.545,     -2.405,     18.000,      0.040,     85.000,     23.000,     73.970,      0.000
     1.107,    127.727,     -3.384,     20.000,      0.030,     44.000,     12.000,     37.676,      0.000
