    16.977,    334.273,     -5.395,     23.000,      0.030,    112.000,     39.000,     12.954,      0.000
    12.611,    333.559,     -5.744,     23.000,      0.020,     60.000,     15.000,      6.740,      0.000
     8.822,    333.801,     -5.584,     22.500,      0.020,     41.000,     10.000,      7.170,      0.000
     8.590,    333.700,     -5.884,     21.500,      0.020,     42.000,     12.000,      7.987,      0.000
     8.382,    335.449,     -6.174,     23.000,      0.030,     54.000,     17.000,     13.572,      0.000
     5.932,    335.339,     -6.135,     23.000,      0.020,     25.000,      8.000,      6.032,      0.000
     5.756,    335.046,     -5.125,     20.500,      0.060,    113.000,     23.000,     62.820,      0.000
     5.732,    333.639,     -5.984,     21.500,      0.020,     29.000,     11.000,      8.315,      0.000
     5.449,    333.921,     -5.684,     23.000,      0.040,     59.000,     15.000,     26.850,      0.000
     3.977,    334.333,     -6.605,     18.500,      0.030,     39.000,     12.000,     19.603,      0.000
