    25.516,    207.139,      7.955,     23.000,      0.030,    188.000,     67.000,     13.275,      0.000
    12.341,    206.725,      6.355,     23.000,      0.020,     56.000,     16.000,      6.067,      0.000
     9.572,    207.299,      6.505,     23.000,      0.010,     24.000,      0.000,      1.520,      0.000
     8.167,    206.362,      7.425,     20.500,      0.020,     38.000,     14.000,      7.260,      0.000
     7.832,    207.381,      7.595,     23.000,      0.020,     34.000,     13.000,      6.335,      0.000
     7.507,    206.453,      7.275,     23.000,      0.010,     17.000,      5.000,      1.446,      0.000
     6.659,    205.928,      7.474,     20.000,      0.030,     52.000,     14.000,     17.865,      0.000
     6.644,    206.826,      7.675,     23.000,      0.020,     29.000,     11.000,      6.462,      0.000
     5.851,    206.735,      6.025,     23.000,      0.020,     25.000,      7.000,      6.180,      0.000
     5.361,    207.188,      6.395,     20.500,      0.040,     64.000,     17.000,     30.570,      0.000
