    22.760,    196.594,     22.285,     23.000,      0.030,    147.000,     52.000,     10.080,      0.000
    13.015,    195.765,     23.201,     23.000,      0.020,     53.000,     17.000,      4.440,      0.000
    12.700,    196.593,     22.605,     20.000,      0.030,     82.000,     23.000,     13.517,      0.000
    11.692,    197.312,     23.894,     23.000,      0.020,     47.000,     11.000,      4.620,      0.000
    11.460,    196.907,     24.015,     23.000,      0.020,     46.000,     12.000,      4.660,      0.000
     9.917,    195.653,     23.480,     23.000,      0.050,     91.000,     24.000,     26.281,      0.000
     7.983,    196.495,     22.945,     23.000,      0.020,     29.000,     13.000,      4.330,      0.000
     7.828,    197.179,     22.965,     23.000,      0.020,     28.000,     14.000,      4.210,      0.000
     6.454,    197.638,     23.493,     18.500,      0.020,     27.000,      9.000,      5.962,      0.000
     6.081,    195.925,     23.632,     22.500,      0.030,     35.000,     13.000,     10.502,      0.000
