    12.622,     55.974,     -4.275,     23.000,      0.020,     47.000,     21.000,      3.567,      0.000
     8.035,     55.935,     -3.035,     18.000,      0.010,     17.000,      2.000,      1.127,      0.000
     6.624,     55.614,     -3.855,     23.000,      0.010,     12.000,      2.000,      0.899,      0.000
     5.789,     56.115,     -3.495,     20.000,      0.030,     33.000,     10.000,     10.209,      0.000
     5.447,     55.904,     -4.485,     22.000,      0.260,    776.000,    178.000,    634.595,      0.000
     5.351,     55.784,     -3.575,     23.000,      0.020,     17.000,      5.000,      3.547,      0.000
     4.958,     56.055,     -3.965,     23.000,      0.010,      8.000,      1.000,      0.869,      0.000
     4.918,     56.055,     -3.955,     18.500,      0.020,     19.000,      8.000,      5.077,      0.000
     4.573,     55.203,     -3.844,     22.500,      0.100,    137.000,     42.000,     90.750,      0.000
     4.118,     56.125,     -3.845,     20.500,      0.020,     15.000,      3.000,      4.477,      0.000
     3.844,     55.474,     -3.365,     22.500,      0.050,     45.000,      9.000,     24.375,      0.000
