    16.293,    125.031,     27.215,     23.000,      0.060,    224.000,     74.000,     59.738,      0.000
    10.092,    124.886,     26.635,     22.500,      0.020,     48.000,     16.000,      7.325,      0.000
     8.563,    125.783,     27.084,     23.000,      0.030,     56.000,     16.000,     13.984,      0.000
     8.447,    124.742,     26.344,     22.500,      0.040,     82.000,     31.000,     27.590,      0.000
     7.474,    124.388,     27.393,     23.000,      0.030,     52.000,     18.000,     15.238,      0.000
     7.173,    126.108,     26.962,     23.000,      0.020,     31.000,     11.000,      6.327,      0.000
     6.960,    124.346,     27.053,     21.000,      0.020,     35.000,      6.000,      8.445,      0.000
     6.572,    124.848,     28.235,     23.000,      0.020,     29.000,     12.000,      6.597,      0.000
     6.540,    125.299,     26.325,     23.000,      0.020,     29.000,     10.000,      6.657,      0.000
     2.103,    126.323,     27.160,     19.500,      0.040,     49.000,      8.000,     36.290,      0.000
     1.852,    125.154,     28.625,     19.500,      0.010,      5.000,      2.000,      2.337,      0.000
     1.679,    126.311,     27.040,     19.500,      0.020,     14.000,      2.000,      9.150,      0.000
     1.606,    126.459,     27.189,     19.000,      0.040,     47.000,     13.000,     37.430,      0.000
     1.327,    125.359,     28.435,     19.000,      0.010,      4.000,      1.000,      2.371,      0.000
     1.323,    125.302,     28.485,     19.000,      0.010,      4.000,      0.000,      2.377,      0.000
     0.675,    124.239,     27.742,     19.000,      0.010,      3.000,      0.000,      2.535,      0.000
