    22.165,     45.950,      5.594,     23.000,      0.100,    394.000,    129.000,    100.531,      0.000
    14.302,     45.467,      5.345,     23.000,      0.030,     80.000,     19.000,      9.399,      0.000
     8.695,     45.236,      5.285,     22.000,      0.020,     34.000,      9.000,      4.960,      0.000
     8.643,     45.045,      5.605,     22.500,      0.020,     32.000,      8.000,      4.398,      0.000
     7.619,     46.111,      5.734,     20.000,      0.250,   1030.000,    218.000,    805.033,      0.000
     7.520,     44.342,      5.485,     19.500,      0.200,    660.000,    187.000,    485.750,      0.000
     7.053,     44.834,      5.295,     22.500,      0.020,     26.000,     11.000,      4.602,      0.000
     6.160,     45.558,      5.655,     22.500,      0.020,     22.000,      8.000,      4.398,      0.000
     5.780,     45.266,      5.015,     21.500,      0.020,     22.000,      6.000,      4.987,      0.000
     5.307,     45.216,      5.575,     22.500,      0.050,     59.000,     23.000,     27.489,      0.000
     3.773,     44.724,      5.625,     23.000,      0.020,     13.000,      4.000,      4.021,      0.000
     3.674,     43.899,      5.774,     23.000,      0.050,     45.000,     12.000,     25.133,      0.000
     2.536,     45.518,      5.885,     23.000,      0.030,     17.000,      6.000,      9.048,      0.000
     1.986,     44.945,      4.985,     20.500,      0.020,     10.000,      3.000,      5.438,      0.000
     1.360,     43.718,      5.874,     23.000,      0.060,     44.000,      8.000,     36.191,      0.000
     1.224,     45.055,      4.835,     21.000,      0.070,     71.000,     18.000,     61.801,      0.000
     0.945,     45.045,      4.945,     21.000,      0.040,     24.000,      4.000,     20.270,      0.000
