    12.908,    327.355,     20.471,     23.000,      0.030,    120.000,     35.000,     28.108,      0.000
     6.858,    326.723,     19.924,     22.500,      0.020,     45.000,      9.000,     13.505,      0.000
     6.521,    326.138,     20.755,     20.500,      0.260,   3327.000,    885.000,   2965.528,      0.000
     6.455,    325.515,     21.223,     18.000,      0.020,     57.000,     13.000,     21.455,      0.000
     6.027,    325.440,     21.283,     18.000,      0.130,   1076.000,    273.000,    890.841,      0.000
     5.771,    326.363,     21.915,     22.000,      0.050,    165.000,     41.000,    102.062,      0.000
     5.451,    326.458,     20.475,     23.000,      0.030,     61.000,     25.000,     28.153,      0.000
     4.868,    327.006,     21.173,     23.000,      0.020,     33.000,     13.000,     12.720,      0.000
     4.804,    326.521,     20.035,     22.000,      0.030,     63.000,     12.000,     32.625,      0.000
     4.241,    324.994,     20.710,     18.500,      0.040,    123.000,     38.000,     82.310,      0.000
     3.505,    326.288,     21.855,     18.000,      0.050,    181.000,     52.000,    138.438,      0.000
     3.469,    325.858,     21.535,     19.500,      0.040,    119.000,     29.000,     85.630,      0.000
     3.135,    326.470,     21.605,     20.000,      0.060,    220.000,     60.000,    177.323,      0.000
