     9.649,    127.310,     29.463,     23.000,      0.020,     40.000,      9.000,      5.462,      0.000
     9.523,    127.976,     29.705,     23.000,      0.020,     40.000,     12.000,      5.652,      0.000
     7.885,    128.067,     29.325,     23.000,      0.020,     32.000,      9.000,      5.507,      0.000
     7.872,    128.079,     29.465,     22.500,      0.020,     33.000,     11.000,      5.892,      0.000
     7.199,    127.281,     30.213,     23.000,      0.020,     29.000,     10.000,      5.500,      0.000
     7.167,    128.488,     30.864,     23.000,      0.030,     44.000,     16.000,     12.150,      0.000
     6.150,    127.644,     28.965,     22.000,      0.020,     27.000,     10.000,      6.518,      0.000
     6.113,    128.992,     30.011,     23.000,      0.030,     38.000,     14.000,     11.970,      0.000
     6.080,    128.388,     29.204,     23.000,      0.030,     38.000,     15.000,     12.060,      0.000
     5.438,    126.590,     29.988,     22.000,      0.010,     12.000,      6.000,      1.670,      0.000
     4.718,    127.315,     30.393,     20.000,      0.050,     82.000,     25.000,     46.859,      0.000
     4.681,    126.602,     29.978,     20.000,      0.040,     61.000,     22.000,     31.830,      0.000
