    16.719,    347.537,      7.355,     23.000,      0.030,    105.000,     39.000,     11.571,      0.000
    10.022,    348.050,      6.604,     23.000,      0.020,     38.000,     13.000,      4.360,      0.000
     9.286,    347.950,      7.025,     23.000,      0.020,     37.000,     17.000,      5.060,      0.000
     8.831,    347.143,      7.865,     23.000,      0.010,     20.000,      2.000,      1.236,      0.000
     7.847,    346.932,      6.605,     22.000,      0.020,     33.000,     10.000,      5.935,      0.000
     7.199,    348.363,      7.184,     22.500,      0.020,     27.000,     12.000,      4.752,      0.000
     7.144,    346.730,      7.335,     23.000,      0.020,     28.000,     12.000,      5.207,      0.000
     5.642,    347.789,      7.735,     23.000,      0.020,     22.000,      5.000,      5.215,      0.000
     5.598,    346.316,      7.394,     21.000,      0.030,     42.000,      9.000,     15.727,      0.000
     4.618,    346.407,      7.574,     21.000,      0.050,     75.000,     21.000,     42.281,      0.000
