    14.887,    168.846,     27.565,     23.000,      0.030,     83.000,     31.000,      9.146,      0.000
    13.328,    168.353,     29.544,     23.000,      0.020,     53.000,     22.000,      4.085,      0.000
     8.036,    169.793,     28.711,     23.000,      0.010,     16.000,      6.000,      0.948,      0.000
     5.903,    168.262,     29.514,     19.500,      0.100,    200.000,     58.000,    128.250,      0.000
     5.555,    169.977,     28.799,     19.500,      0.040,     48.000,     12.000,     19.460,      0.000
     4.874,    168.516,     28.965,     21.500,      0.010,      9.000,      3.000,      1.193,      0.000
     4.740,    169.180,     29.294,     20.500,      0.010,      9.000,      1.000,      1.286,      0.000
     4.485,    168.824,     29.105,     23.000,      0.110,    178.000,     51.000,    125.235,      0.000
     4.457,    168.163,     28.654,     23.000,      0.020,     15.000,      5.000,      3.947,      0.000
     4.439,    168.552,     28.035,     22.500,      0.040,     37.000,      7.000,     16.570,      0.000
     4.410,    169.805,     28.701,     21.000,      0.020,     16.000,      4.000,      4.492,      0.000
     4.017,    169.249,     29.324,     22.000,      0.010,      7.000,      0.000,      1.162,      0.000
     3.939,    169.191,     29.304,     23.000,      0.040,     35.000,     12.000,     17.020,      0.000
     3.829,    168.951,     29.295,     19.500,      0.070,     97.000,     30.000,     64.557,      0.000
     3.456,    168.516,     28.685,     22.000,      0.050,     48.000,     12.000,     28.375,      0.000
     3.008,    168.653,     29.135,     19.000,      0.020,     13.000,      4.000,      5.353,      0.000
