     9.406,      8.038,    -12.293,     23.000,      0.020,     37.000,     12.000,      4.890,      0.000
     7.576,      8.140,    -12.063,     23.000,      0.010,     16.000,      4.000,      1.191,      0.000
     7.085,      6.748,    -12.705,     22.500,      0.040,     56.000,     18.000,     18.598,      0.000
     6.961,      7.076,    -12.335,     17.000,      0.280,   1265.000,    333.000,   1033.900,      0.000
     5.842,      8.129,    -12.063,     20.500,      0.020,     24.000,     10.000,      5.750,      0.000
     5.339,      6.871,    -12.615,     23.000,      0.020,     19.000,      6.000,      4.398,      0.000
     5.116,      6.851,    -11.765,     22.500,      0.040,     44.000,     12.000,     18.598,      0.000
     4.753,      6.656,    -12.835,     20.500,      0.030,     31.000,      3.000,     11.875,      0.000
     3.998,      8.303,    -12.082,     21.000,      0.020,     17.000,      6.000,      5.730,      0.000
     3.953,      7.384,    -12.935,     22.500,      0.040,     40.000,     10.000,     20.390,      0.000
