    37.500,    170.256,      6.065,     19.500,      0.080,    664.000,    250.000,     88.880,      0.000
    19.621,    170.809,      6.585,     22.500,      0.020,     92.000,     17.000,      4.495,      0.000
    14.676,    170.266,      7.065,     23.000,      0.020,     62.000,     22.000,      4.452,      0.000
    12.154,    170.417,      7.225,     23.000,      0.020,     47.000,     20.000,      4.070,      0.000
    12.021,    170.366,      6.635,     23.000,      0.020,     48.000,     10.000,      4.460,      0.000
     6.919,    169.973,      7.585,     22.500,      0.020,     26.000,      7.000,      4.802,      0.000
     6.245,    169.227,      7.404,     23.000,      0.010,     12.000,      3.000,      1.105,      0.000
     5.314,    169.217,      7.414,     18.500,      0.020,     22.000,     10.000,      5.787,      0.000
     4.989,    170.427,      7.835,     23.000,      0.010,      9.000,      1.000,      1.117,      0.000
     3.883,    168.985,      7.324,     18.500,      0.030,     30.000,     10.000,     13.882,      0.000
     3.859,    170.438,      7.845,     21.000,      0.050,     58.000,     21.000,     33.859,      0.000
     3.747,    170.226,      7.365,     21.500,      0.060,     75.000,     21.000,     47.588,      0.000
