    24.232,     32.835,      8.564,     22.500,      0.030,    153.000,     67.000,      8.876,      0.000
    23.135,     33.229,      8.855,     23.000,      0.020,    109.000,     23.000,      3.644,      0.000
    19.077,     34.674,      8.184,     22.500,      0.020,     87.000,     15.000,      4.260,      0.000
     9.946,     32.714,      8.374,     23.000,      0.030,     51.000,     22.000,      8.640,      0.000
     9.149,     34.189,      7.685,     23.000,      0.010,     19.000,      1.000,      0.914,      0.000
     8.022,     32.976,      8.694,     23.000,      0.020,     27.000,      9.000,      3.644,      0.000
     5.517,     34.210,      8.315,     20.500,      0.020,     21.000,      6.000,      4.985,      0.000
     5.306,     34.211,      8.915,     22.500,      0.020,     18.000,      7.000,      4.021,      0.000
     4.629,     34.584,      8.584,     23.000,      0.040,     33.000,      9.000,     13.440,      0.000
     4.399,     33.018,      7.814,     18.500,      0.170,    454.000,    121.000,    367.211,      0.000
     3.437,     34.988,      8.393,     16.000,      0.060,     74.000,     18.000,     48.780,      0.000
