    22.735,    160.656,      3.585,     23.000,      0.020,    114.000,      9.000,      4.622,      0.000
    18.455,    161.257,      3.305,     23.000,      0.020,     84.000,     10.000,      4.402,      0.000
    13.550,    160.857,      4.295,     23.000,      0.030,     83.000,     33.000,     11.852,      0.000
    11.494,    161.137,      4.035,     23.000,      0.020,     47.000,     18.000,      4.872,      0.000
     8.361,    160.104,      4.035,     23.000,      0.020,     32.000,      6.000,      4.787,      0.000
     8.332,    160.555,      2.795,     23.000,      0.020,     30.000,      9.000,      4.185,      0.000
     7.741,    161.307,      3.724,     23.000,      0.020,     29.000,      9.000,      4.667,      0.000
     7.230,    160.084,      4.535,     22.500,      0.020,     28.000,     14.000,      5.072,      0.000
     6.902,    160.445,      4.295,     22.500,      0.020,     28.000,      9.000,      5.600,      0.000
     4.787,    160.024,      3.575,     19.000,      0.010,     10.000,      3.000,      1.568,      0.000
