    25.990,    217.460,     31.792,     23.000,      0.030,    179.000,     48.000,     10.721,      0.000
    10.930,    217.336,     31.013,     23.000,      0.020,     43.000,     14.000,      4.555,      0.000
     8.435,    216.272,     31.705,     23.000,      0.020,     31.000,     13.000,      4.362,      0.000
     7.654,    216.075,     31.104,     22.000,      0.020,     30.000,     10.000,      5.150,      0.000
     7.551,    216.090,     30.464,     23.000,      0.040,     56.000,     16.000,     17.040,      0.000
     7.531,    215.578,     31.801,     23.000,      0.020,     28.000,     15.000,      4.622,      0.000
     6.500,    216.739,     30.175,     22.500,      0.020,     25.000,      4.000,      5.065,      0.000
     6.444,    216.262,     31.095,     18.500,      0.020,     27.000,     12.000,      5.980,      0.000
     6.336,    216.388,     32.615,     21.000,      0.280,   1229.000,    317.000,   1020.670,      0.000
     4.253,    217.351,     31.443,     19.500,      0.030,     34.000,      9.000,     15.272,      0.000
