    30.490,    137.178,     -8.594,     23.000,      0.030,    254.000,     84.000,     16.099,      0.000
    28.155,    137.400,     -8.785,     23.000,      0.030,    233.000,     78.000,     16.965,      0.000
    18.449,    138.846,     -8.484,     22.500,      0.020,    106.000,     21.000,      8.645,      0.000
    17.046,    139.018,     -8.353,     23.000,      0.020,     95.000,     11.000,      8.432,      0.000
    12.169,    137.310,     -8.185,     23.000,      0.020,     65.000,     13.000,      8.985,      0.000
     9.784,    138.716,     -8.774,     23.000,      0.020,     47.000,     16.000,      7.540,      0.000
     8.195,    138.270,     -8.705,     19.500,      0.290,   2464.000,    649.000,   2079.898,      0.000
     7.721,    137.704,     -8.905,     19.500,      0.010,     23.000,      8.000,      2.796,      0.000
     7.712,    137.028,     -7.854,     19.500,      0.080,    310.000,     54.000,    193.800,      0.000
     6.538,    137.704,     -8.915,     23.000,      0.020,     31.000,      2.000,      7.540,      0.000
     6.112,    137.269,     -8.395,     21.500,      0.240,   1726.000,    327.000,   1485.000,      0.000
     4.916,    138.826,     -8.354,     20.500,      0.210,   1335.000,    273.000,   1163.964,      0.000
     3.979,    136.803,     -8.724,     21.500,      0.280,   2046.000,    522.000,   1871.887,      0.000
     3.513,    138.463,     -9.004,     19.000,      0.070,    183.000,     53.000,    140.084,      0.000
     3.443,    137.815,     -7.185,     19.000,      0.290,   2356.000,    600.000,   2193.433,      0.000
     2.989,    137.179,     -7.724,     19.000,      0.020,     24.000,      6.000,     12.652,      0.000
     2.921,    137.553,     -7.575,     20.500,      0.040,     64.000,     15.000,     43.940,      0.000
     2.353,    137.896,     -7.515,     22.000,      0.010,      6.000,      0.000,      2.297,      0.000
     1.911,    137.704,     -7.455,     22.000,      0.010,      5.000,      2.000,      2.262,      0.000
     1.734,    138.269,     -7.795,     21.500,      0.010,      5.000,      3.000,      2.492,      0.000
     1.682,    138.857,     -8.694,     22.000,      0.050,     62.000,     12.000,     50.281,      0.000
     1.620,    136.551,     -8.503,     20.500,      0.290,   2524.000,    642.000,   2444.156,      0.000
     1.439,    139.210,     -8.383,     18.500,      0.050,     92.000,     13.000,     79.500,      0.000
     1.276,    138.199,     -7.935,     20.500,      0.050,     80.000,     25.000,     69.750,      0.000
     1.036,    137.926,     -7.565,     20.000,      0.010,      4.000,      1.000,      2.786,      0.000
