    18.586,    179.439,     -8.545,     23.000,      0.030,    125.000,     52.000,     12.982,      0.000
    10.732,    179.439,     -8.275,     23.000,      0.020,     47.000,     15.000,      5.950,      0.000
     8.204,    179.975,     -7.645,     23.000,      0.020,     35.000,     16.000,      6.070,      0.000
     7.684,    180.359,     -8.155,     22.500,      0.020,     34.000,     14.000,      6.597,      0.000
     7.030,    179.731,     -9.315,     23.000,      0.020,     29.000,      7.000,      5.781,      0.000
     6.693,    180.430,     -8.385,     20.500,      0.020,     32.000,     16.000,      7.670,      0.000
     6.013,    178.924,     -8.204,     23.000,      0.010,     13.000,      2.000,      1.511,      0.000
     4.529,    178.914,     -8.204,     20.000,      0.030,     39.000,     13.000,     17.544,      0.000
     4.463,    180.076,     -7.805,     20.000,      0.020,     23.000,      6.000,      8.040,      0.000
     4.302,    181.249,     -8.513,     23.000,      0.030,     31.000,      9.000,     13.207,      0.000
     4.232,    179.550,     -8.775,     22.000,      0.010,      9.000,      2.000,      1.694,      0.000
