    15.986,    242.528,     25.484,     20.000,      0.250,   1400.000,    421.000,    884.375,      0.000
     8.976,    242.653,     26.003,     22.000,      0.220,   1038.000,    262.000,    775.610,      0.000
     6.940,    241.303,     26.734,     19.500,      0.020,     37.000,     12.000,      9.397,      0.000
     6.264,    241.211,     25.253,     22.000,      0.200,   1009.000,    260.000,    823.500,      0.000
     4.969,    241.897,     26.295,     23.000,      0.040,     53.000,     12.000,     25.000,      0.000
     4.725,    242.734,     26.383,     23.000,      0.040,     56.000,     13.000,     28.130,      0.000
     4.712,    241.308,     25.894,     23.000,      0.030,     36.000,     11.000,     15.019,      0.000
     4.647,    240.697,     25.830,     22.000,      0.030,     40.000,     12.000,     17.764,      0.000
     4.534,    241.841,     25.815,     20.000,      0.030,     41.000,     11.000,     18.827,      0.000
     4.296,    241.565,     25.355,     19.500,      0.190,    914.000,    240.000,    790.816,      0.000
     3.688,    240.960,     26.282,     18.500,      0.070,    165.000,     43.000,    122.622,      0.000
