    10.611,    356.341,    -13.684,     22.000,      0.020,     46.000,     14.000,      5.837,      0.000
     8.590,    356.989,    -13.925,     20.500,      0.030,     54.000,     19.000,     13.005,      0.000
     8.456,    356.045,    -13.192,     22.500,      0.020,     34.000,     13.000,      5.315,      0.000
     7.909,    356.506,    -13.444,     23.000,      0.030,     48.000,     19.000,     12.082,      0.000
     6.250,    357.616,    -13.125,     23.000,      0.030,     36.000,     17.000,     10.581,      0.000
     5.399,    356.714,    -12.445,     22.500,      0.020,     21.000,      7.000,      5.180,      0.000
     5.335,    357.236,    -12.585,     22.000,      0.060,     91.000,     30.000,     49.613,      0.000
     5.198,    356.989,    -14.115,     21.000,      0.070,    116.000,     30.000,     69.151,      0.000
     5.022,    357.123,    -12.995,     23.000,      0.120,    239.000,     65.000,    170.100,      0.000
     4.085,    356.146,    -13.423,     22.000,      0.020,     18.000,      6.000,      6.102,      0.000
