    12.355,     13.118,     13.655,     23.000,      0.020,     46.000,     23.000,      3.630,      0.000
    10.458,     12.262,     14.815,     23.000,      0.020,     37.000,     12.000,      3.582,      0.000
    10.107,     13.285,     14.464,     22.000,      0.020,     36.000,      9.000,      3.722,      0.000
     9.145,     12.613,     15.485,     23.000,      0.020,     31.000,     11.000,      3.487,      0.000
     8.380,     11.663,     14.473,     23.000,      0.020,     28.000,     12.000,      3.519,      0.000
     8.243,     12.851,     14.245,     23.000,      0.020,     29.000,     12.000,      3.987,      0.000
     6.981,     12.799,     14.085,     22.500,      0.020,     24.000,     10.000,      3.987,      0.000
     6.237,     13.089,     14.865,     23.000,      0.020,     20.000,      5.000,      3.535,      0.000
     5.438,     13.482,     14.844,     22.500,      0.040,     40.000,     15.000,     15.080,      0.000
     5.126,     11.911,     14.484,     20.000,      0.290,    979.000,    206.000,    827.859,      0.000
     4.898,     12.922,     13.485,     20.000,      0.270,    930.000,    213.000,    789.143,      0.000
     4.735,     12.727,     14.475,     19.500,      0.030,     30.000,      6.000,     11.340,      0.000
     4.478,     12.356,     13.995,     20.000,      0.010,      8.000,      3.000,      1.162,      0.000
     3.429,     13.222,     14.044,     20.500,      0.010,      6.000,      3.000,      1.238,      0.000
     2.735,     13.574,     14.533,     20.000,      0.020,     11.000,      2.000,      4.650,      0.000
     1.214,     12.603,     13.295,     20.000,      0.010,      2.000,      1.000,      1.162,      0.000
