    33.843,     18.225,      0.975,     22.000,      0.030,    236.000,     89.000,      8.021,      0.000
    11.779,     17.965,     -0.445,     21.500,      0.020,     42.000,     13.000,      3.355,      0.000
     8.368,     19.285,      0.295,     23.000,      0.020,     28.000,      8.000,      3.532,      0.000
     7.137,     18.605,     -0.205,     23.000,      0.020,     22.000,      7.000,      3.127,      0.000
     6.467,     17.415,     -0.145,     20.500,      0.020,     20.000,      3.000,      3.250,      0.000
     6.358,     18.675,      0.415,     18.500,      0.290,   1050.000,    267.000,    857.820,      0.000
     6.222,     18.565,     -0.485,     21.500,      0.030,     33.000,     12.000,      9.163,      0.000
     5.398,     18.635,     -0.835,     22.000,      0.020,     18.000,      6.000,      3.890,      0.000
     4.919,     17.235,     -0.135,     21.000,      0.020,     15.000,      4.000,      3.302,      0.000
     4.887,     18.535,      0.675,     19.500,      0.040,     48.000,     11.000,     22.040,      0.000
     4.254,     17.965,     -0.925,     22.500,      0.030,     23.000,      6.000,      8.527,      0.000
     4.148,     18.475,     -1.025,     20.500,      0.250,    771.000,    152.000,    662.109,      0.000
     3.062,     18.535,     -0.095,     21.000,      0.030,     18.000,      6.000,      8.376,      0.000
     3.022,     17.135,      0.115,     21.000,      0.060,     46.000,     16.000,     28.958,      0.000
     2.436,     17.525,     -0.495,     20.500,      0.030,     16.000,      2.000,      8.606,      0.000
     2.357,     18.345,      0.245,     21.000,      0.020,      8.000,      2.000,      3.460,      0.000
     2.340,     17.945,     -0.795,     21.000,      0.020,      9.000,      1.000,      4.107,      0.000
     2.269,     17.965,     -0.215,     21.000,      0.040,     21.000,      5.000,     12.760,      0.000
     2.087,     18.515,      0.055,     20.500,      0.010,      3.000,      0.000,      0.991,      0.000
     1.991,     17.895,      0.865,     20.000,      0.290,    876.000,    215.000,    819.045,      0.000
