    19.979,     23.968,    -17.535,     23.000,      0.020,     88.000,     22.000,      3.587,      0.000
    11.867,     24.219,    -17.285,     22.500,      0.020,     45.000,     20.000,      3.932,      0.000
    11.427,     22.892,    -16.772,     23.000,      0.020,     40.000,     13.000,      3.270,      0.000
    10.629,     23.936,    -17.305,     23.000,      0.020,     37.000,     16.000,      3.400,      0.000
    10.255,     25.065,    -16.992,     23.000,      0.020,     36.000,     18.000,      3.557,      0.000
     7.747,     23.863,    -17.395,     23.000,      0.190,    451.000,    111.000,    306.399,      0.000
     7.732,     23.196,    -16.384,     23.000,      0.020,     26.000,     12.000,      3.687,      0.000
     7.070,     24.082,    -16.025,     20.500,      0.020,     26.000,     12.000,      4.577,      0.000
     5.755,     24.301,    -16.265,     21.000,      0.010,     11.000,      3.000,      1.162,      0.000
     5.645,     24.301,    -16.255,     22.000,      0.020,     20.000,      9.000,      4.357,      0.000
     4.354,     23.038,    -16.853,     21.500,      0.020,     15.000,      5.000,      4.103,      0.000
