    19.062,    345.633,     -6.575,     23.000,      0.020,     91.000,     10.000,      4.915,      0.000
    12.261,    346.096,     -6.685,     22.000,      0.020,     53.000,      7.000,      5.395,      0.000
    10.629,    345.483,     -5.965,     23.000,      0.020,     43.000,     14.000,      4.950,      0.000
     9.553,    345.654,     -5.725,     23.000,      0.020,     38.000,     11.000,      4.987,      0.000
     8.831,    345.975,     -4.815,     22.000,      0.040,     78.000,     16.000,     23.900,      0.000
     7.294,    346.166,     -5.505,     23.000,      0.020,     28.000,     10.000,      4.975,      0.000
     7.223,    344.930,     -5.784,     18.500,      0.030,     50.000,     13.000,     14.985,      0.000
     6.752,    346.950,     -5.694,     23.000,      0.020,     26.000,     11.000,      5.060,      0.000
     6.052,    346.337,     -6.325,     23.000,      0.050,     68.000,     22.000,     29.922,      0.000
     5.641,    344.648,     -5.913,     19.000,      0.070,    136.000,     41.000,     80.881,      0.000
